defeito_constatado_id,solucao_id,familia_id,defeito_constatado_descricao,solucao_descricao,categoria_solucao,categoria_defeito,familia_descricao
27243.0,5095.0,5376.0,Programação Errada,Reprogramação,Sensores / Controle,Controle Eletrônico,Vending Machine
27243.0,5096.0,5376.0,Programação Errada,Troca/Reparo Sensor Temperatura,Sensores / Controle,Controle Eletrônico,Vending Machine
27243.0,5096.0,5376.0,Programação Errada,Troca/Reparo Sensor Temperatura,Sensores / Controle,Controle Eletrônico,Vending Machine
27243.0,5103.0,5376.0,Programação Errada,Troca/Reparo Sensor De Batida,Sensores / Controle,Controle Eletrônico,Vending Machine
27243.0,5103.0,5376.0,Programação Errada,Troca/Reparo Sensor De Batida,Sensores / Controle,Controle Eletrônico,Vending Machine
27243.0,5105.0,5376.0,Programação Errada,Troca/Reparo Unidade De Refrigeração,Reparo,Controle Eletrônico,Vending Machine
27243.0,5105.0,5376.0,Programação Errada,Troca/Reparo Unidade De Refrigeração,Reparo,Controle Eletrônico,Vending Machine
27243.0,5111.0,5376.0,Programação Errada,Troca/Reparo Em Moedeiro,Reparo,Controle Eletrônico,Vending Machine
27243.0,5111.0,5376.0,Programação Errada,Troca/Reparo Em Moedeiro,Reparo,Controle Eletrônico,Vending Machine
27244.0,5106.0,5376.0,Aceitador De Notas Não Conectado,Troca/Reparo Em Bill Acceptor,Reparo,Moedeiro / Pagamento,Vending Machine
27244.0,5106.0,5376.0,Aceitador De Notas Não Conectado,Troca/Reparo Em Bill Acceptor,Reparo,Moedeiro / Pagamento,Vending Machine
27246.0,5093.0,5376.0,Nota Presa,Desobstrução Dos Aceitadores,Limpeza,Moedeiro / Pagamento,Vending Machine
27246.0,5093.0,5376.0,Nota Presa,Desobstrução Dos Aceitadores,Limpeza,Moedeiro / Pagamento,Vending Machine
27247.0,5098.0,5376.0,Chicote Danificado,Troca/Reparo Chicote Elétrico,Reparo,Elétrico,Vending Machine
27247.0,5098.0,5376.0,Chicote Danificado,Troca/Reparo Chicote Elétrico,Reparo,Elétrico,Vending Machine
27248.0,5099.0,5376.0,Placa Eletrônica,Troca/Reparo Em Contador,Reparo,Controle Eletrônico,Vending Machine
27248.0,5099.0,5376.0,Placa Eletrônica,Troca/Reparo Em Contador,Reparo,Controle Eletrônico,Vending Machine
27248.0,5108.0,5376.0,Placa Eletrônica,Troca/Reparo Na Placa Eletrônica,Sensores / Controle,Controle Eletrônico,Vending Machine
27248.0,5108.0,5376.0,Placa Eletrônica,Troca/Reparo Na Placa Eletrônica,Sensores / Controle,Controle Eletrônico,Vending Machine
27248.0,5224.0,7634.0,Placa Eletrônica,Troca Do Display,Sensores / Controle,Controle Eletrônico,Congelador
27248.0,5648.0,7634.0,Placa Eletrônica,Ajuste De Parâmetros,Ajuste / Regulagem,Controle Eletrônico,Congelador
27249.0,5102.0,5376.0,Miolo De Fechadura Com Problema,Troca/Reparo Em Porta,Estrutura,Estrutura,Vending Machine
27249.0,5102.0,5376.0,Miolo De Fechadura Com Problema,Troca/Reparo Em Porta,Estrutura,Estrutura,Vending Machine
27250.0,5107.0,5376.0,Fechadura Com Problema,Troca/Reparo Na Fechadura,Reparo,Estrutura,Vending Machine
27250.0,5107.0,5376.0,Fechadura Com Problema,Troca/Reparo Na Fechadura,Reparo,Estrutura,Vending Machine
27251.0,5118.0,5376.0,Indicadores Em Mau Estado,Troca Dos Indicadores De Sabor,Troca De Peça,Estrutura,Vending Machine
27251.0,5118.0,5376.0,Indicadores Em Mau Estado,Troca Dos Indicadores De Sabor,Troca De Peça,Estrutura,Vending Machine
27252.0,5093.0,5376.0,Objetos Obstruindo Dinheiro,Desobstrução Dos Aceitadores,Limpeza,Moedeiro / Pagamento,Vending Machine
27252.0,5093.0,5376.0,Objetos Obstruindo Dinheiro,Desobstrução Dos Aceitadores,Limpeza,Moedeiro / Pagamento,Vending Machine
27253.0,5112.0,5376.0,Lâmpada Queimada,Troca De Display,Sensores / Controle,Iluminação,Vending Machine
27253.0,7090.0,5370.0,Lâmpada Queimada,Ordem De Piso (Retrabalho),Troca Equipamento,Iluminação,Refrigerador
27253.0,7091.0,5370.0,Lâmpada Queimada,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Iluminação,Refrigerador
27253.0,7092.0,5370.0,Lâmpada Queimada,Regulagem De Porta,Estrutura,Iluminação,Refrigerador
27254.0,5101.0,5376.0,Micro Switch Danificado,Troca/Reparo Em Micro Switch,Reparo,Motores,Vending Machine
27254.0,5101.0,5376.0,Micro Switch Danificado,Troca/Reparo Em Micro Switch,Reparo,Motores,Vending Machine
27255.0,5115.0,5376.0,Start Queimado,Troca De Reator,Sistema Elétrico,Elétrico,Vending Machine
27255.0,5115.0,5376.0,Start Queimado,Troca De Reator,Sistema Elétrico,Elétrico,Vending Machine
27255.0,7090.0,5370.0,Start Queimado,Ordem De Piso (Retrabalho),Troca Equipamento,Elétrico,Refrigerador
27255.0,7091.0,5370.0,Start Queimado,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Elétrico,Refrigerador
27255.0,7092.0,5370.0,Start Queimado,Regulagem De Porta,Estrutura,Elétrico,Refrigerador
27256.0,5103.0,5376.0,Sensor De Batida Desregulado,Troca/Reparo Sensor De Batida,Sensores / Controle,Ajuste / Regulagem,Vending Machine
27256.0,5103.0,5376.0,Sensor De Batida Desregulado,Troca/Reparo Sensor De Batida,Sensores / Controle,Ajuste / Regulagem,Vending Machine
27257.0,5111.0,5376.0,Moedeiro Fora De Posição,Troca/Reparo Em Moedeiro,Reparo,Moedeiro / Pagamento,Vending Machine
27257.0,5111.0,5376.0,Moedeiro Fora De Posição,Troca/Reparo Em Moedeiro,Reparo,Moedeiro / Pagamento,Vending Machine
27258.0,5100.0,5376.0,Home Sensor Danificado,Troca/Reparo Em Home Sensor,Sensores / Controle,Sensores,Vending Machine
27258.0,5100.0,5376.0,Home Sensor Danificado,Troca/Reparo Em Home Sensor,Sensores / Controle,Sensores,Vending Machine
27259.0,5109.0,5376.0,Conjunto De Correntes Quebrado,Troca/Reparo Conjunto De Corrente,Reparo,Estrutura,Vending Machine
27259.0,5109.0,5376.0,Conjunto De Correntes Quebrado,Troca/Reparo Conjunto De Corrente,Reparo,Estrutura,Vending Machine
27262.0,5131.0,5375.0,Não Liga,Troca De Termostato,Sensores / Controle,Elétrico,Maquina De Cafe
27262.0,5132.0,5375.0,Não Liga,Troca De Refil Filtro De Água,Produto / Insumo,Elétrico,Maquina De Cafe
27262.0,5146.0,5375.0,Não Liga,Troca Do Plug,Sistema Elétrico,Elétrico,Maquina De Cafe
27263.0,5127.0,5375.0,Pest Control Com Defeito,Troca Do Pest Control,Troca De Peça,Sanitização / Contaminação,Maquina De Cafe
27264.0,5122.0,5375.0,Regulagem Do Produto,Regulagem Do Produto,Produto / Insumo,Ajuste / Regulagem,Maquina De Cafe
27265.0,5125.0,5375.0,Cliente Não Fez Retrolavagem,Falta De Retrolavagem,Outros,Limpeza,Maquina De Cafe
27266.0,5126.0,5375.0,Vazamento De Água,Retirada De Vazamento De Água,Produto / Insumo,Água,Maquina De Cafe
27266.0,5129.0,5375.0,Vazamento De Água,Troca De Mangueiras,Troca De Peça,Água,Maquina De Cafe
27267.0,5120.0,5375.0,Lâmpada Queimada,Troca De Lâmpada,Troca De Peça,Iluminação,Maquina De Cafe
27269.0,5124.0,5375.0,Falta De Água,Falta De Água,Produto / Insumo,Água,Maquina De Cafe
27270.0,5137.0,5375.0,Motor De Insumo Com Defeito,Troca Do Motor De Insumo,Motor / Bomba,Motores,Maquina De Cafe
27271.0,5148.0,5375.0,Gabinete Com Defeito,Reparo No Gabinete,Estrutura,Estrutura,Maquina De Cafe
27272.0,5139.0,5375.0,Carcaça Do Filtro Com Defeito,Troca Da Carcaça Do Filtro,Produto / Insumo,Água,Maquina De Cafe
27273.0,5132.0,5375.0,Manutenção Preventiva,Troca De Refil Filtro De Água,Produto / Insumo,Outros,Maquina De Cafe
27274.0,5130.0,5375.0,Conector Com Defeito,Troca De Anel De Vedação,Troca De Peça,Elétrico,Maquina De Cafe
27274.0,5134.0,5375.0,Conector Com Defeito,Troca De Espigão,Troca De Peça,Elétrico,Maquina De Cafe
27274.0,5135.0,5375.0,Conector Com Defeito,Troca De Conector,Troca De Peça,Elétrico,Maquina De Cafe
27275.0,5138.0,5375.0,Motor Batedor Com Defeito,Troca Do Motor Batedor,Motor / Bomba,Motores,Maquina De Cafe
27276.0,5136.0,5375.0,Bomba Com Defeito,Troca Da Bomba De Café,Motor / Bomba,Motores,Maquina De Cafe
27276.0,5141.0,5375.0,Bomba Com Defeito,Troca Da Bomba De Água,Produto / Insumo,Motores,Maquina De Cafe
27702.0,5216.0,5370.0,Umidade No Sistema,Troca Do Filtro E Carga De Gás,Produto / Insumo,Refrigeração,Refrigerador
27702.0,5216.0,5370.0,Umidade No Sistema,Troca Do Filtro E Carga De Gás,Produto / Insumo,Refrigeração,Refrigerador
27703.0,5217.0,5370.0,Controlador Danificado,Troca Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27703.0,5217.0,5370.0,Controlador Danificado,Troca Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27704.0,5217.0,5370.0,Controlador Queimado,Troca Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27704.0,5217.0,5370.0,Controlador Queimado,Troca Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27705.0,5218.0,5370.0,Equipamento Amassado,Funilaria E Pintura,Estrutura,Estrutura,Refrigerador
27705.0,5218.0,5370.0,Equipamento Amassado,Funilaria E Pintura,Estrutura,Estrutura,Refrigerador
27706.0,5219.0,5370.0,Imagem Danificada,Reforma,Outros,Estrutura,Refrigerador
27706.0,5219.0,5370.0,Imagem Danificada,Reforma,Outros,Estrutura,Refrigerador
27707.0,5220.0,5370.0,Pintura,Pintura Geral,Estrutura,Estrutura,Refrigerador
27707.0,5220.0,5370.0,Pintura,Pintura Geral,Estrutura,Estrutura,Refrigerador
27707.0,5221.0,5370.0,Pintura,Pintura Interna,Estrutura,Estrutura,Refrigerador
27707.0,5221.0,5370.0,Pintura,Pintura Interna,Estrutura,Estrutura,Refrigerador
27707.0,5222.0,5370.0,Pintura,Pintura Externa,Estrutura,Estrutura,Refrigerador
27707.0,5222.0,5370.0,Pintura,Pintura Externa,Estrutura,Estrutura,Refrigerador
27708.0,5223.0,5370.0,Controlador,Troca Da Placa,Sensores / Controle,Controle Eletrônico,Refrigerador
27708.0,5224.0,5370.0,Controlador,Troca Do Display,Sensores / Controle,Controle Eletrônico,Refrigerador
27708.0,5225.0,7634.0,Controlador,Troca Do Display E Placa,Sensores / Controle,Controle Eletrônico,Congelador
27708.0,5225.0,5370.0,Controlador,Troca Do Display E Placa,Sensores / Controle,Controle Eletrônico,Refrigerador
27708.0,5236.0,5370.0,Controlador,Ajuste Nos Parâmetros,Ajuste / Regulagem,Controle Eletrônico,Refrigerador
27708.0,5236.0,5370.0,Controlador,Ajuste Nos Parâmetros,Ajuste / Regulagem,Controle Eletrônico,Refrigerador
27708.0,5501.0,7634.0,Controlador,Troca Da Fiação,Sistema Elétrico,Controle Eletrônico,Congelador
27708.0,8222.0,5370.0,Controlador,Ajuste Nos Parâmetros Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27708.0,8222.0,5370.0,Controlador,Ajuste Nos Parâmetros Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
27710.0,5229.0,5370.0,Vazamento No Evaporador,Troca Do Evaporador,Refrigeração,Vazamento,Refrigerador
27710.0,5230.0,5370.0,Vazamento No Evaporador,Troca Do Evaporador E Filtro,Produto / Insumo,Vazamento,Refrigerador
27710.0,7499.0,5370.0,Vazamento No Evaporador,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
27710.0,7499.0,5370.0,Vazamento No Evaporador,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
27752.0,5243.0,5371.0,Com Produto Da Concorrência,Sacar Produto Da Concorrência,Produto / Insumo,Produto,Post Mix
27752.0,5243.0,5373.0,Com Produto Da Concorrência,Sacar Produto Da Concorrência,Produto / Insumo,Produto,Chopeira
27752.0,5250.0,5373.0,Com Produto Da Concorrência,Reciclagem Junto Ao Cliente,Orientação Cliente,Produto,Chopeira
27752.0,5250.0,5371.0,Com Produto Da Concorrência,Reciclagem Junto Ao Cliente,Orientação Cliente,Produto,Post Mix
27753.0,5054.0,5373.0,Tomada Desligada,Religar Contato/Tomada,Sistema Elétrico,Elétrico,Chopeira
27753.0,5252.0,5373.0,Tomada Desligada,Troca/Reparo De Extensão,Reparo,Elétrico,Chopeira
28637.0,4980.0,7634.0,Compressor Com Corrente Alta,Regulagem De Termostato,Sensores / Controle,Refrigeração,Congelador
28637.0,4991.0,5370.0,Compressor Com Corrente Alta,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
28637.0,4992.0,7634.0,Compressor Com Corrente Alta,Troca De Contato/Tomada,Sistema Elétrico,Refrigeração,Congelador
28637.0,5501.0,5370.0,Compressor Com Corrente Alta,Troca Da Fiação,Sistema Elétrico,Refrigeração,Refrigerador
28637.0,5654.0,7634.0,Compressor Com Corrente Alta,Revisão Geral No Sistema Elétrico,Outros,Refrigeração,Congelador
28638.0,4999.0,5370.0,Auto- Fechamento Quebrado,Troca De Porta,Estrutura,Estrutura,Refrigerador
28638.0,4999.0,7634.0,Auto- Fechamento Quebrado,Troca De Porta,Estrutura,Estrutura,Congelador
28638.0,5500.0,5370.0,Auto- Fechamento Quebrado,Trocar Auto-Fechamento,Troca De Peça,Estrutura,Refrigerador
28638.0,5500.0,7634.0,Auto- Fechamento Quebrado,Trocar Auto-Fechamento,Troca De Peça,Estrutura,Congelador
28638.0,6149.0,7634.0,Auto- Fechamento Quebrado,Reparo No Auto-Fechamento,Reparo,Estrutura,Congelador
28638.0,6150.0,7634.0,Auto- Fechamento Quebrado,Troca De Auto-Fechamento,Troca De Peça,Estrutura,Congelador
28638.0,6150.0,5370.0,Auto- Fechamento Quebrado,Troca De Auto-Fechamento,Troca De Peça,Estrutura,Refrigerador
28639.0,4971.0,5370.0,Resistência De Degelo Com Defeito,Desativar Resistência,Outros,Elétrico,Refrigerador
28639.0,5003.0,5370.0,Resistência De Degelo Com Defeito,Troca De Termostato,Sensores / Controle,Elétrico,Refrigerador
28639.0,5128.0,5370.0,Resistência De Degelo Com Defeito,Troca De Resistência,Troca De Peça,Elétrico,Refrigerador
28639.0,5501.0,5370.0,Resistência De Degelo Com Defeito,Troca Da Fiação,Sistema Elétrico,Elétrico,Refrigerador
28640.0,5502.0,5370.0,Controlador Com Defeito,Ajuste Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
28640.0,5502.0,7634.0,Controlador Com Defeito,Ajuste Controlador,Sensores / Controle,Controle Eletrônico,Congelador
28640.0,5508.0,5370.0,Controlador Com Defeito,Troca Do Cabeamento,Troca De Peça,Controle Eletrônico,Refrigerador
28640.0,5654.0,7634.0,Controlador Com Defeito,Revisão Geral No Sistema Elétrico,Outros,Controle Eletrônico,Congelador
28640.0,6186.0,7634.0,Controlador Com Defeito,Troca De Cabeamento Do Termostato,Sensores / Controle,Controle Eletrônico,Congelador
28640.0,6717.0,5370.0,Controlador Com Defeito,Troca Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
28640.0,7090.0,5370.0,Controlador Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Controle Eletrônico,Refrigerador
28640.0,7091.0,5370.0,Controlador Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Controle Eletrônico,Refrigerador
28640.0,7092.0,5370.0,Controlador Com Defeito,Regulagem De Porta,Estrutura,Controle Eletrônico,Refrigerador
28640.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
28640.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
28641.0,5081.0,5370.0,Sensor De Temperatura Com Defeito,Troca De Sensor De Gelo,Sensores / Controle,Sensores,Refrigerador
28641.0,5504.0,5370.0,Sensor De Temperatura Com Defeito,Troca Do Sensor De Temperatura,Sensores / Controle,Sensores,Refrigerador
28642.0,4995.0,7634.0,Gaxeta/Porta Sem Vedação,Troca De Gaxeta,Estrutura,Estrutura,Congelador
28642.0,5505.0,5370.0,Gaxeta/Porta Sem Vedação,Troca/Ajuste Da Porta Ou Gaxeta,Estrutura,Estrutura,Refrigerador
28642.0,5505.0,7634.0,Gaxeta/Porta Sem Vedação,Troca/Ajuste Da Porta Ou Gaxeta,Estrutura,Estrutura,Congelador
28643.0,4982.0,5370.0,Falta De Aterramento,Solicitar Troca De Equipamento,Troca Equipamento,Elétrico,Refrigerador
28643.0,5506.0,5370.0,Falta De Aterramento,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Refrigerador
28643.0,5507.0,7634.0,Falta De Aterramento,Troca Cabo De Força,Sistema Elétrico,Elétrico,Congelador
28643.0,5507.0,5370.0,Falta De Aterramento,Troca Cabo De Força,Sistema Elétrico,Elétrico,Refrigerador
28643.0,5654.0,7634.0,Falta De Aterramento,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Congelador
28644.0,5112.0,7634.0,Controlador Com Defeito,Troca De Display,Sensores / Controle,Controle Eletrônico,Congelador
28644.0,5236.0,7634.0,Controlador Com Defeito,Ajuste Nos Parâmetros,Ajuste / Regulagem,Controle Eletrônico,Congelador
28644.0,5502.0,7634.0,Controlador Com Defeito,Ajuste Controlador,Sensores / Controle,Controle Eletrônico,Congelador
28644.0,6177.0,7634.0,Controlador Com Defeito,Troca De Controlador,Sensores / Controle,Controle Eletrônico,Congelador
28644.0,6178.0,7634.0,Controlador Com Defeito,Reparo De Controlador,Sensores / Controle,Controle Eletrônico,Congelador
28644.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
28644.0,7499.0,5370.0,Controlador Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Controle Eletrônico,Refrigerador
28644.0,8222.0,5370.0,Controlador Com Defeito,Ajuste Nos Parâmetros Do Controlador,Sensores / Controle,Controle Eletrônico,Refrigerador
28645.0,4969.0,5370.0,Evaporador Com Vazamento,Carga De Gás Refrigerante,Recarga De Gás,Vazamento,Refrigerador
28645.0,4969.0,7634.0,Evaporador Com Vazamento,Carga De Gás Refrigerante,Recarga De Gás,Vazamento,Congelador
28645.0,5515.0,5370.0,Evaporador Com Vazamento,Troca Evaporador,Refrigeração,Vazamento,Refrigerador
28645.0,6153.0,7634.0,Evaporador Com Vazamento,Troca De Evaporador E Filtro,Produto / Insumo,Vazamento,Congelador
28645.0,7090.0,5370.0,Evaporador Com Vazamento,Ordem De Piso (Retrabalho),Troca Equipamento,Vazamento,Refrigerador
28645.0,7091.0,5370.0,Evaporador Com Vazamento,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Vazamento,Refrigerador
28645.0,7092.0,5370.0,Evaporador Com Vazamento,Regulagem De Porta,Estrutura,Vazamento,Refrigerador
28646.0,5510.0,5370.0,Bandeja Do Evaporador Solta,Trocar/Fixar Bandeja Do Evaporador,Estrutura,Estrutura,Refrigerador
28646.0,5510.0,5370.0,Bandeja Do Evaporador Solta,Trocar/Fixar Bandeja Do Evaporador,Estrutura,Estrutura,Refrigerador
28646.0,7499.0,5370.0,Bandeja Do Evaporador Solta,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
28646.0,7499.0,5370.0,Bandeja Do Evaporador Solta,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
28647.0,4982.0,5370.0,Sistema De Ref. Contaminado,Solicitar Troca De Equipamento,Troca Equipamento,Sanitização / Contaminação,Refrigerador
28648.0,5511.0,5370.0,Vazamento De Água,Troca Dreno,Troca De Peça,Água,Refrigerador
28648.0,5512.0,5370.0,Vazamento De Água,Troca Do Coletor,Troca De Peça,Água,Refrigerador
28649.0,5506.0,7634.0,Energia Do Pdv Desregulada,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Congelador
28649.0,5654.0,7634.0,Energia Do Pdv Desregulada,Revisão Geral No Sistema Elétrico,Outros,Elétrico,Congelador
28709.0,5525.0,5370.0,Moldura Painel Manchado,Troca Do Painel,Troca De Peça,Estrutura,Refrigerador
28709.0,5525.0,7634.0,Moldura Painel Manchado,Troca Do Painel,Troca De Peça,Estrutura,Congelador
30680.0,5648.0,5370.0,Controlador Desregulado,Ajuste De Parâmetros,Ajuste / Regulagem,Ajuste / Regulagem,Refrigerador
30686.0,6151.0,7634.0,Fonte De Led Queimado,Troca De Lâmpada,Troca De Peça,Iluminação,Congelador
30686.0,6151.0,7634.0,Fonte De Led Queimado,Troca De Lâmpada,Troca De Peça,Iluminação,Congelador
30686.0,6202.0,7634.0,Fonte De Led Queimado,Troca Da Fonte 12/24 V,Troca De Peça,Iluminação,Congelador
30686.0,6202.0,7634.0,Fonte De Led Queimado,Troca Da Fonte 12/24 V,Troca De Peça,Iluminação,Congelador
30690.0,4972.0,7634.0,Motor Forçador Com Barulho,Destravar Micromotor,Motor / Bomba,Motores,Congelador
30699.0,5508.0,5370.0,Sensor Da Porta Com Defeito,Troca Do Cabeamento,Troca De Peça,Estrutura,Refrigerador
30701.0,7499.0,5370.0,Vazamento De Água,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
30701.0,7499.0,5370.0,Vazamento De Água,Visita Sta Com Troca De Peça,Troca De Peça,Água,Refrigerador
33705.0,6147.0,5370.0,Porta Com Defeito,Troca De Porta,Estrutura,Estrutura,Refrigerador
33705.0,6148.0,5370.0,Porta Com Defeito,Reparo Na Porta,Estrutura,Estrutura,Refrigerador
33705.0,6149.0,5370.0,Porta Com Defeito,Reparo No Auto-Fechamento,Reparo,Estrutura,Refrigerador
33705.0,6150.0,5370.0,Porta Com Defeito,Troca De Auto-Fechamento,Troca De Peça,Estrutura,Refrigerador
33705.0,6244.0,5370.0,Porta Com Defeito,Reparo Na Gaxeta Da Porta,Estrutura,Estrutura,Refrigerador
33705.0,6245.0,5370.0,Porta Com Defeito,Troca De Puxador,Estrutura,Estrutura,Refrigerador
33705.0,6247.0,5370.0,Porta Com Defeito,Reparo Na Dobradiça,Estrutura,Estrutura,Refrigerador
33705.0,7499.0,5370.0,Porta Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33705.0,7499.0,5370.0,Porta Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Estrutura,Refrigerador
33706.0,6151.0,5370.0,Lâmpada Com Defeito,Troca De Lâmpada,Troca De Peça,Iluminação,Refrigerador
33706.0,6152.0,5370.0,Lâmpada Com Defeito,Reparo Em Lâmpada,Reparo,Iluminação,Refrigerador
33706.0,7499.0,5370.0,Lâmpada Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Iluminação,Refrigerador
33706.0,7499.0,5370.0,Lâmpada Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Iluminação,Refrigerador
33707.0,6153.0,5370.0,Evaporador Com Vazamento,Troca De Evaporador E Filtro,Produto / Insumo,Vazamento,Refrigerador
33707.0,6154.0,5370.0,Evaporador Com Vazamento,Recarga De Gás Refrigerante,Recarga De Gás,Vazamento,Refrigerador
33707.0,7499.0,5370.0,Evaporador Com Vazamento,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
33707.0,7499.0,5370.0,Evaporador Com Vazamento,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
33708.0,6155.0,5370.0,Bandeja Do Evaporador Obstruído,Troca De Bandeja Do Evaporador,Estrutura,Obstrução,Refrigerador
33709.0,6156.0,5370.0,Condensador Obstruído,Limpeza Do Condensador,Refrigeração,Obstrução,Refrigerador
33709.0,6157.0,5370.0,Condensador Obstruído,Troca De Condensador,Refrigeração,Obstrução,Refrigerador
33709.0,6158.0,5370.0,Condensador Obstruído,Reparo No Condensador,Refrigeração,Obstrução,Refrigerador
33709.0,7090.0,5370.0,Condensador Obstruído,Ordem De Piso (Retrabalho),Troca Equipamento,Obstrução,Refrigerador
33709.0,7091.0,5370.0,Condensador Obstruído,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Obstrução,Refrigerador
33709.0,7092.0,5370.0,Condensador Obstruído,Regulagem De Porta,Estrutura,Obstrução,Refrigerador
33709.0,7499.0,5370.0,Condensador Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Obstrução,Refrigerador
33709.0,7499.0,5370.0,Condensador Obstruído,Visita Sta Com Troca De Peça,Troca De Peça,Obstrução,Refrigerador
33710.0,4969.0,7634.0,Condensador Com Vazamento,Carga De Gás Refrigerante,Recarga De Gás,Vazamento,Congelador
33710.0,5516.0,7634.0,Condensador Com Vazamento,Troca Condensador,Refrigeração,Vazamento,Congelador
33710.0,6154.0,5370.0,Condensador Com Vazamento,Recarga De Gás Refrigerante,Recarga De Gás,Vazamento,Refrigerador
33710.0,6157.0,5370.0,Condensador Com Vazamento,Troca De Condensador,Refrigeração,Vazamento,Refrigerador
33710.0,6158.0,5370.0,Condensador Com Vazamento,Reparo No Condensador,Refrigeração,Vazamento,Refrigerador
33710.0,7090.0,5370.0,Condensador Com Vazamento,Ordem De Piso (Retrabalho),Troca Equipamento,Vazamento,Refrigerador
33710.0,7091.0,5370.0,Condensador Com Vazamento,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Vazamento,Refrigerador
33710.0,7092.0,5370.0,Condensador Com Vazamento,Regulagem De Porta,Estrutura,Vazamento,Refrigerador
33710.0,7499.0,5370.0,Condensador Com Vazamento,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
33710.0,7499.0,5370.0,Condensador Com Vazamento,Visita Sta Com Troca De Peça,Troca De Peça,Vazamento,Refrigerador
33711.0,6159.0,5370.0,Compressor Com Defeito,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
33711.0,6160.0,5370.0,Compressor Com Defeito,Troca De Relé,Troca De Peça,Refrigeração,Refrigerador
33711.0,7090.0,5370.0,Compressor Com Defeito,Ordem De Piso (Retrabalho),Troca Equipamento,Refrigeração,Refrigerador
33711.0,7091.0,5370.0,Compressor Com Defeito,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Refrigeração,Refrigerador
33711.0,7092.0,5370.0,Compressor Com Defeito,Regulagem De Porta,Estrutura,Refrigeração,Refrigerador
33711.0,7499.0,5370.0,Compressor Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
33711.0,7499.0,5370.0,Compressor Com Defeito,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
33712.0,6159.0,5370.0,Compressor Com Ruído,Troca De Compressor,Refrigeração,Refrigeração,Refrigerador
33712.0,6160.0,5370.0,Compressor Com Ruído,Troca De Relé,Troca De Peça,Refrigeração,Refrigerador
33712.0,7090.0,5370.0,Compressor Com Ruído,Ordem De Piso (Retrabalho),Troca Equipamento,Refrigeração,Refrigerador
33712.0,7091.0,5370.0,Compressor Com Ruído,Ordem De Piso (Condenado Sem Conserto),Troca Equipamento,Refrigeração,Refrigerador
33712.0,7092.0,5370.0,Compressor Com Ruído,Regulagem De Porta,Estrutura,Refrigeração,Refrigerador
33712.0,7499.0,5370.0,Compressor Com Ruído,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
33712.0,7499.0,5370.0,Compressor Com Ruído,Visita Sta Com Troca De Peça,Troca De Peça,Refrigeração,Refrigerador
